field,year,net_oil_prod_yearly_mill_sm3,net_gas_prod_yearly_bill_sm3,net_ngl_prod_yearly_mill_sm3,net_condensate_prod_yearly_mill_sm3,net_oil_eq_prod_yearly_mill_sm3,produced_water_yearly_mill_sm3,field_id,net_oil_prod_monthly_sm3_volatility,net_gas_prod_monthly_sm3_volatility,net_ngl_prod_monthly_sm3_volatility,net_condensate_prod_monthly_sm3_volatility,net_oil_eq_prod_monthly_sm3_volatility,produced_water_in_field_volatility,status,current_status,field_owner,processing_field,field_in_emissions,facilities_lifetime_mean,facilities_lifetime_std,facilities_water_depth_mean,facilities_water_depth_std,subsea_facilites_shut_down,surface_facilites_shut_down,subsea_facilites_in_service,surface_facilites_in_service,facility_kind_multi well template,facility_kind_single well template,facility_kind_offshore wind turbine,facility_kind_subsea structure,facility_kind_fpso,facility_kind_jacket 8 legs,facility_kind_condeep monoshaft,facility_kind_loading system,facility_kind_jacket 4 legs,facility_kind_jacket tripod,facility_kind_fsu,facility_kind_semisub steel,facility_kind_condeep 4 shafts,facility_kind_landfall,facility_kind_tlp concrete,facility_kind_jack-up 3 legs,facility_kind_jacket 6 legs,facility_kind_tlp steel,facility_kind_semisub concrete,facility_kind_mopustor,facility_kind_spar,well_status_closed,well_status_drilling,well_status_injecting,well_status_junked,well_status_online/operational,well_status_p&a,well_status_plugged,well_status_producing,well_status_suspended,well_purpose_injection,well_purpose_observation,well_purpose_production,well_subsea_no,well_subsea_yes,well_final_vertical_depth_mean,well_final_vertical_depth_std,well_water_depth_mean,well_water_depth_std,investments_mill_nok,future_investments_mill_nok,yearly_co2_emissions_1000_tonnes,org_number,operator,yearly_ch4_emissions_tons,yearly_nox_emissions_tons,yearly_oil_spill_emissions_tons,yearly_water_emissions_m3,ownership_original,ownership_new_name
gungne,2022,0.01941,0.11415,0.00468,0.0,0.13823,0.01183,43464,0.00017457090250096096,0.0009147987856254607,6.741998624632422e-05,0.0,0.0011324908856412963,0.0001916179121126839,Producing,Producing,21156.0,sleipner øst,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,0.0,3155.0,0.0,82.0,0.0,0.0,0.0,,,,,,,,"{'Equinor Energy AS': 62.0, 'LOTOS Exploration and Production Norge AS': 15.0, 'Vår Energi ASA': 13.0, 'KUFPEC Norway AS': 10.0}","{'Equinor ASA': 62.0, 'LOTOS Exploration and Production Norge AS': 15.0, 'Vår Energi AS': 13.0, 'Kuwait Petroleum Company': 10.0}"
ringhorne øst,2022,0.11383,0.0,0.0,0.0,0.11383,0.60638,3505505,0.006010520259335192,0.0,0.0,0.0,0.006010520259335192,0.03213141363874678,Producing,Producing,3505593.0,balder,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0,5.0,10.0,0.0,1997.0,1.4142135623730951,128.5,0.0,240.0,811.0,,,,,,,,"{'Vår Energi ASA': 69.98, 'DNO Norge AS': 22.62, 'Mime Petroleum AS': 7.4}","{'Vår Energi AS': 69.98, 'DNO ASA': 22.62, 'Mime Petroleum AS': 7.4}"
atla,2022,0.00394,0.02226,0.0,0.0,0.02621,0.0007,21106284,0.0006003761447222192,0.0031022499166660548,0.0,0.0,0.0035193192997131323,8.71605971581752e-05,Producing,Shut down,5467035.0,heimdal,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2726.0,0.0,119.0,0.0,0.0,0.0,,,,,,,,"{'TotalEnergies EP Norge AS': 40.0, 'Petoro AS': 30.0, 'LOTOS Exploration and Production Norge AS': 20.0, 'Aker BP ASA': 10.0}","{'TotalEnergies EP Norge': 40.0, 'Petoro AS': 30.0, 'LOTOS Exploration and Production Norge AS': 20.0, 'Aker BP': 10.0}"
volund,2022,0.18842,0.0761,0.0,0.0,0.26454,0.8897700000000001,4380167,0.0043419367972732095,0.002892840168834815,0.0,0.0,0.0070856532386352235,0.012191403920199453,Producing,Producing,22012.0,alvheim,True,18.333333333333332,2.886751345948128,123.66666666666667,0.5163977794943219,0.0,0.0,13.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,63.0,23.0,0.0,7.0,42.0,66.0,0.0,115.0,1944.0,0.0,124.0,0.0,-10.0,6.0,,,,,,,,"{'Aker BP ASA': 65.0, 'ABP Norway AS': 35.0}",{'Aker BP': 35.0}
gjøa,2022,0.54922,2.58808,0.71854,0.0,3.85583,0.05623,4467574,0.01687580561488888,0.033905211273713536,0.01262871031588041,0.0,0.05373008797487566,0.002317837778986478,Producing,Producing,22036.0,gjøa,True,21.428571428571427,3.7796447300922718,359.0,9.146948489341497,0.0,0.0,11.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,0.0,0.0,18.0,49.0,3.0,64.0,2357.0,103.34166633067225,363.58000000000004,0.38340579025359905,-34.0,958.0,109.015276,997004523.0,vår energi norge as,282.801794,50.629461,8.979027,111378.32252,"{'Neptune Energy Norge AS': 30.0, 'Petoro AS': 30.0, 'Wintershall Dea Norge AS': 28.0, 'OKEA ASA': 12.0}","{'Neptune Energy Norge AS': 30.0, 'Petoro AS': 30.0, 'Wintershall Dea Norge AS': 28.0, 'OKEA ASA': 12.0}"
oseberg,2022,2.64432,6.5238499999999995,0.7564,0.0,9.92454,2.8609999999999998,43625,0.06539798690257285,0.19353960644498266,0.019192688159501748,0.0,0.2676549724586079,0.07558989763349613,Producing,Producing,3500071.0,oseberg,True,20.625,6.232117273791125,106.44444444444444,3.0459444804161775,0.0,0.0,24.0,13.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,191.0,118.0,0.0,83.0,3367.0,450.0,0.0,575.0,1204.0,2696.0,4115.0,360.0,3127.0,535.986940139403,106.6,3.2863353450309956,5212.0,26912.0,790.578475,993246603.0,equinor energy as,336.57072,3177.507344,10.888441,961110.24644,"{'Equinor Energy AS': 49.3, 'Petoro AS': 33.6, 'TotalEnergies EP Norge AS': 14.7, 'ConocoPhillips Skandinavia AS': 2.4}","{'Equinor ASA': 49.3, 'Petoro AS': 33.6, 'TotalEnergies EP Norge': 14.7, 'ConocoPhillips': 2.4}"
nova,2022,0.10681,0.0,0.0,0.0,0.10681,0.27305999999999997,33197696,0.026448665351750528,0.0,0.0,0.0,0.026448665351750528,0.04698148741791814,Approved for production,Producing,4238348.0,gjøa,False,25.0,0.0,368.5,0.7071067811865476,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2611.0,21.213203435596427,376.0,0.0,2430.0,2349.0,,,,,,,,"{'Wintershall Dea Norge AS': 45.0, 'Sval Energi AS': 45.0, 'ONE-Dyas Norge AS': 10.0}","{'Wintershall Dea Norge AS': 45.0, 'Sval Energi AS': 45.0, 'Pandion Energy': 10.0}"
mikkel,2022,0.15118,1.1667399999999999,0.3773,0.0,1.69517,0.02328,1630514,0.0015516667480389265,0.008407375369641857,0.003002331921972811,0.0,0.012692497038038117,0.00030196327290221605,Producing,Producing,1629477.0,åsgard,True,20.0,0.0,220.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,2511.0,0.0,228.0,0.0,235.0,901.0,,,,,,,,"{'Vår Energi ASA': 48.38, 'Equinor Energy AS': 43.97, 'Repsol Norge AS': 7.65}","{'Vår Energi AS': 48.38, 'Equinor ASA': 43.97, 'Repsol': 7.65}"
njord,2022,0.00102,0.0,0.0,0.0,0.00102,4e-05,43751,0.00029444863728670913,0.0,0.0,0.0,0.00029444863728670913,1.1547005383792517e-05,Producing,Producing,40585.0,njord,True,23.75,2.5000000000000004,319.0952380952381,49.97189686404226,0.0,0.0,51.0,9.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,7.0,0.0,0.0,50.0,171.0,54.0,8.0,111.0,37.0,207.0,0.0,355.0,3260.0,0.0,330.0,0.0,2730.0,7150.0,37.026569,993246581.0,equinor energy as,78.542911,300.265435,,34.0,"{'Wintershall Dea Norge AS': 50.0, 'Equinor Energy AS': 27.5, 'Neptune Energy Norge AS': 22.5}","{'Wintershall Dea Norge AS': 50.0, 'Equinor ASA': 27.5, 'Neptune Energy Norge AS': 22.5}"
skirne,2022,0.00041,0.00193,0.0,0.0,0.00234,0.00044,2138816,8.117974818359265e-05,0.00039169696852479614,0.0,0.0,0.0003847431256400467,8.574097708514377e-05,Producing,Shut down,21620.0,heimdal,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2986.0,0.0,325.0,0.0,0.0,0.0,,,,,,,,"{'TotalEnergies EP Norge AS': 40.0, 'LOTOS Exploration and Production Norge AS': 30.0, 'Petoro AS': 30.0}","{'TotalEnergies EP Norge': 40.0, 'LOTOS Exploration and Production Norge AS': 30.0, 'Petoro AS': 30.0}"
ormen lange,2022,0.0,9.55963,0.0,0.44053,10.00014,0.00052,2762452,0.0,0.06407802267666748,0.0,0.003019706362405378,0.06704624245453826,0.00015011106998930268,Producing,Producing,2588637.0,ormen lange,True,50.0,0.0,869.75,36.881567211820055,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,8.0,29.0,99.0,0.0,0.0,34.0,127.0,8.0,153.0,2833.0,0.0,889.4,50.34600282048222,5107.0,8790.0,36.388855,890286852.0,a/s norske shell,0.505,523.80378,0.057637,12585.2,"{'Petoro AS': 36.485, 'Equinor Energy AS': 25.3452, 'A/S Norske Shell': 17.8134, 'PGNiG Upstream Norway AS': 14.0208, 'Vår Energi ASA': 6.3356}","{'Petoro AS': 36.485, 'Equinor ASA': 25.3452, 'A/S Norske Shell': 17.8134, 'PGNiG': 14.0208, 'Vår Energi AS': 6.3356}"
morvin,2022,0.2113,0.09138,0.01936,0.0,0.32201,0.00811,4966234,0.0031146919688158667,0.0008018104514160433,0.00024253709494475776,0.0,0.0037989650703922784,0.0002288095012860871,Producing,Producing,1025257.0,åsgard,True,20.0,0.0,360.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,5.0,4655.0,59.39696961966999,351.0,1.4142135623730951,-21.0,0.0,,,,,,,,"{'Equinor Energy AS': 64.0, 'Vår Energi ASA': 30.0, 'PGNiG Upstream Norway AS': 6.0}","{'Equinor ASA': 64.0, 'Vår Energi AS': 30.0, 'PGNiG': 6.0}"
rev,2022,0.00301,0.0024800000000000004,0.00013000000000000002,6e-05,0.00566,0.00010999999999999999,4467554,0.0006331947615549312,0.0004815190609525297,2.314316444667973e-05,1.2431631210161222e-05,0.0011468758618195095,2.108783937953269e-05,Producing,Producing,4005057.0,,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2842.0,0.0,87.0,0.0,0.0,0.0,,,,,,,,"{'Repsol Norge AS': 70.0, 'Petoro AS': 30.0}","{'Repsol': 70.0, 'Petoro AS': 30.0}"
blane,2022,0.00365,0.0,0.00046,0.0,0.00411,0.00799,3437650,0.00034471222077483,0.0,4.1304486512491666e-05,0.0,0.00038416674883322597,0.000700460346464878,Producing,Producing,3437667.0,ula,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.6,0.0,126.9875,1.3705447300773708,2.0,7.0,,,,,,,,"{'DNO North Sea (UK) Limited': 43.49321, 'Repsol Resources UK Limited': 25.0012, 'Repsol Norge AS': 18.0, 'Dana Petroleum (BVUK) Limited': 12.5006, 'DNO North Sea (ROGB) Limited': 1.00499}","{'DNO ASA': 1.00499, 'Repsol': 18.0, 'Dana Petroleum (BVUK) Limited': 12.5006}"
vale,2022,0.1501,0.15924,0.0,0.0,0.30933,0.013590000000000001,1578893,0.0012251889155505279,0.002602488319771187,0.0,0.0,0.0033352282871300914,0.002061319634691242,Producing,Shut down,,heimdal,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3796.0,0.0,114.0,0.0,1.0,0.0,,,,,,,,"{'Sval Energi AS': 50.0, 'LOTOS Exploration and Production Norge AS': 25.757, 'PGNiG Upstream Norway AS': 24.243}","{'Sval Energi AS': 50.0, 'LOTOS Exploration and Production Norge AS': 25.757, 'PGNiG': 24.243}"
ula,2022,0.19611,0.0,0.02205,0.0,0.21813,2.81506,43800,0.006895952864477172,0.0,0.0009102359833881242,0.0,0.007761363662984162,0.09408564955143348,Producing,Producing,20916.0,ekofisk,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,18.0,0.0,0.0,0.0,227.0,60.0,0.0,81.0,3.0,243.0,327.0,0.0,3427.0,0.0,69.5,0.0,213.0,145.0,169.261087,993302392.0,aker bp asa,169.3642,469.341745,63.056816,2951639.3,"{'Aker BP ASA': 80.0, 'DNO Norge AS': 20.0}","{'Aker BP': 80.0, 'DNO ASA': 20.0}"
tambar,2022,0.0969,0.0,0.0060799999999999995,0.0,0.10297,0.024280000000000003,1028599,0.006590674541281105,0.0,0.0004267282152576388,0.0,0.006958875899732571,0.001623824516567619,Producing,Producing,21316.0,ula,True,15.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,2.0,18.0,20.0,0.0,4359.0,0.0,67.4,0.0,43.0,79.0,,,,,,,,"{'Aker BP ASA': 55.0, 'DNO Norge AS': 45.0}","{'Aker BP': 55.0, 'DNO ASA': 45.0}"
huldra,2022,0.0,0.0,0.0,0.0,0.0,0.0,97002,0.0,0.0,0.0,0.0,0.0,0.0,Shut down,Shut down,28973861.0,huldra,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,3910.0,14.583095236151566,125.0,0.0,0.0,0.0,,,,,,,,"{'Equinor Energy AS': 40.0, 'Wellesley Petroleum AS': 40.0, 'Source Energy AS': 20.0}","{'Equinor ASA': 40.0, 'Wellesley Petroleum AS': 40.0, 'Source Energy AS': 20.0}"
balder,2022,0.99133,0.0,0.0,0.0,0.99133,3.8210699999999997,43562,0.016032856297634745,0.0,0.0,0.0,0.016032856297634745,0.06645900255386433,Producing,Producing,20756.0,balder,True,21.75,2.4468024246479643,127.03703703703704,0.4369018092010964,0.0,0.0,119.0,12.0,0.0,21.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,2.0,64.0,0.0,0.0,4.0,683.0,202.0,1.0,180.0,416.0,497.0,404.0,689.0,1793.6,0.0,128.08888888888887,0.8207381501496726,11385.0,31306.0,132.395917,993256951.0,vår energi asa,353.93096,1555.582716,39.255979,1657428.339817,"{'Vår Energi ASA': 90.0, 'Mime Petroleum AS': 10.0}","{'Vår Energi AS': 90.0, 'Mime Petroleum AS': 10.0}"
visund,2022,0.76947,5.76236,0.48616,0.0,7.018,1.41778,43745,0.008326239056031347,0.026728365026123406,0.01292115273026319,0.0,0.033616671819834056,0.014224681388560543,Producing,Producing,40726.0,visund,True,20.90909090909091,2.505405411716091,338.6666666666667,12.426012920540892,0.0,0.0,183.0,11.0,2.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,42.0,23.0,0.0,0.0,746.0,89.0,0.0,171.0,239.0,651.0,0.0,1061.0,2971.0,0.0,335.0,0.0,1564.0,13447.0,166.054794,893246932.0,equinor energy as,36.513046,635.255668,3.230926,191445.48334,"{'Equinor Energy AS': 53.2, 'Petoro AS': 30.0, 'ConocoPhillips Skandinavia AS': 9.1, 'Repsol Norge AS': 7.7}","{'Equinor ASA': 53.2, 'Petoro AS': 30.0, 'ConocoPhillips': 9.1, 'Repsol': 7.7}"
vilje,2022,0.16399,0.00105,0.0,0.0,0.16503,0.9598599999999999,3392471,0.0024490163455163105,7.072674690152747e-05,0.0,0.0,0.002500251351000899,0.014011930522583135,Producing,Producing,5081703.0,alvheim,True,,0.0,122.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,4.0,0.0,8.0,2169.5,62.932503525602726,122.0,0.0,0.0,1.0,,,,,,,,"{'Aker BP ASA': 46.904, 'DNO Norge AS': 28.853, 'PGNiG Upstream Norway AS': 24.243}","{'Aker BP': 46.904, 'DNO ASA': 28.853, 'PGNiG': 24.243}"
gullfaks sør,2022,1.2978,5.57015,0.83383,0.0,7.70174,0.42058999999999996,43699,0.021988501954017206,0.050258930542167575,0.00853023761614404,0.0,0.0477573712222585,0.017435415608015842,Producing,Producing,21188.0,gullfaks,True,20.9375,2.015564437074638,135.9375,2.015564437074631,0.0,0.0,61.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,19.0,31.0,0.0,0.0,838.0,304.0,0.0,278.0,231.0,976.0,33.0,1452.0,3567.0,0.0,136.0,1.7320508075688772,3448.0,5693.0,19.845265,993246328.0,equinor energy as,1.01,267.010654,0.050138,12500.05,"{'Equinor Energy AS': 51.0, 'Petoro AS': 30.0, 'OMV (Norge) AS': 19.0}","{'Equinor ASA': 51.0, 'Petoro AS': 30.0, 'OMV (Norge) AS': 19.0}"
oda,2022,0.98592,0.0,0.03888,0.0,1.02481,0.0245,29412516,0.05204770678731371,0.0,0.0022765843633909912,0.0,0.054298994040293966,0.0038435703887574808,Producing,Producing,4237284.0,ekofisk,False,20.0,0.0,66.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,5.0,2755.0,0.0,66.0,0.0,397.0,118.0,,,,,,,,"{'Sval Energi AS': 40.0, 'Suncor Energy Norge AS': 30.0, 'DNO Norge AS': 15.0, 'Aker BP ASA': 15.0}","{'Sval Energi AS': 30.0, 'DNO ASA': 15.0, 'Aker BP': 15.0}"
byrding,2022,0.05344,0.0,0.0,0.0,0.05344,0.11447,28975067,0.003360322856061557,0.0,0.0,0.0,0.003360322856061557,0.008042288749686455,Producing,Producing,3426781.0,troll,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3120.5,6.363961030678928,361.0,0.0,0.0,16.0,,,,,,,,"{'Equinor Energy AS': 70.0, 'Neptune Energy Norge AS': 15.0, 'INPEX Idemitsu Norge AS': 15.0}","{'Equinor ASA': 70.0, 'Neptune Energy Norge AS': 15.0, 'INPEX Idemitsu Norge AS': 15.0}"
goliat,2022,1.88451,0.0,0.0,0.0,1.88451,2.14891,5774394,0.028777564217159303,0.0,0.0,0.0,0.028777564217159303,0.0211585669124324,Producing,Producing,22644.0,goliat,True,21.11111111111111,3.333333333333333,326.5,117.39132089819171,0.0,0.0,8.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,35.0,0.0,0.0,0.0,17.0,90.0,0.0,66.0,11.0,111.0,0.0,188.0,1473.3333333333333,0.0,350.0,0.0,1244.0,2904.0,21.14605,812726242.0,vår energi asa,354.097392,66.732952,0.007885,525.72,"{'Vår Energi ASA': 65.0, 'Equinor Energy AS': 35.0}","{'Vår Energi AS': 65.0, 'Equinor ASA': 35.0}"
vigdis,2022,1.32266,0.0,0.0,0.0,1.32266,4.81046,43732,0.010354399884575496,0.0,0.0,0.0,0.010354399884575496,0.031003097450337955,Producing,Producing,21516.0,snorre,True,19.0,5.477225575051661,277.09090909090907,22.416308997935168,0.0,0.0,41.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,99.0,0.0,0.0,0.0,298.0,80.0,0.0,145.0,91.0,322.0,0.0,558.0,2523.0,0.0,251.0,0.0,151.0,5921.0,0.514617,993246751.0,equinor energy as,0.0,7.079571,,,"{'Equinor Energy AS': 41.5, 'Petoro AS': 30.0, 'Vår Energi ASA': 16.1, 'Idemitsu Petroleum Norge AS': 9.6, 'Wintershall Dea Norge AS': 2.8}","{'Equinor ASA': 41.5, 'Petoro AS': 30.0, 'Vår Energi AS': 16.1, 'Idemitsu Petroleum Norge AS': 9.6, 'Wintershall Dea Norge AS': 2.8}"
gullfaks,2022,1.62835,0.0,0.0,0.0,1.62835,13.01994,43686,0.010119218850855783,0.0,0.0,0.0,0.010119218850855783,0.15166528910130297,Producing,Producing,21188.0,gullfaks,True,28.571428571428573,2.439750182371333,216.85714285714286,91.38641141042902,0.0,0.0,10.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.0,0.0,262.0,0.0,0.0,0.0,3161.0,566.0,0.0,1229.0,346.0,3123.0,4698.0,0.0,1902.3333333333333,0.0,136.93333333333334,4.8232077845903865,3631.0,28815.0,590.568203,993246328.0,equinor energy as,1213.074753,2452.376417,220.283921,33131975.687109,"{'Equinor Energy AS': 51.0, 'Petoro AS': 30.0, 'OMV (Norge) AS': 19.0}","{'Equinor ASA': 51.0, 'Petoro AS': 30.0, 'OMV (Norge) AS': 19.0}"
skogul,2022,0.25895,0.01916,0.0,0.0,0.27805,0.46372,31164600,0.0016716266347664493,0.00027344048158547583,0.0,0.0,0.0019184106031880262,0.006436764197431297,Producing,Producing,4910195.0,alvheim,False,20.0,0.0,115.0,7.0710678118654755,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2986.0,0.0,325.0,0.0,3.0,19.0,,,,,,,,"{'Aker BP ASA': 65.0, 'PGNiG Upstream Norway AS': 35.0}","{'Aker BP': 65.0, 'PGNiG': 35.0}"
alvheim,2022,2.21888,0.6646799999999999,0.0,0.0,2.88352,5.89087,2845712,0.020271503210769606,0.005554244895900464,0.0,0.0,0.020375622838593344,0.03741443437020567,Producing,Producing,22436.0,alvheim,True,21.428571428571427,2.314550249431379,123.08,1.956186766816159,0.0,0.0,83.0,6.0,4.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,22.0,11.0,0.0,9.0,206.0,82.0,0.0,22.0,194.0,390.0,9.0,597.0,2173.5,14.849242404917497,124.0,0.0,1480.0,14290.0,179.410882,912726444.0,aker bp asa,470.896913,203.793878,13.892566,612695.0,"{'Aker BP ASA': 65.0, 'ConocoPhillips Skandinavia AS': 20.0, 'ABP Norway AS': 15.0}","{'Aker BP': 15.0, 'ConocoPhillips': 20.0}"
