field,year,net_oil_prod_yearly_mill_sm3,net_gas_prod_yearly_bill_sm3,net_ngl_prod_yearly_mill_sm3,net_condensate_prod_yearly_mill_sm3,net_oil_eq_prod_yearly_mill_sm3,produced_water_yearly_mill_sm3,field_id,net_oil_prod_monthly_sm3_volatility,net_gas_prod_monthly_sm3_volatility,net_ngl_prod_monthly_sm3_volatility,net_condensate_prod_monthly_sm3_volatility,net_oil_eq_prod_monthly_sm3_volatility,produced_water_in_field_volatility,status,current_status,field_owner,processing_field,field_in_emissions,facilities_lifetime_mean,facilities_lifetime_std,facilities_water_depth_mean,facilities_water_depth_std,subsea_facilites_shut_down,surface_facilites_shut_down,subsea_facilites_in_service,surface_facilites_in_service,facility_kind_multi well template,facility_kind_single well template,facility_kind_offshore wind turbine,facility_kind_subsea structure,facility_kind_fpso,facility_kind_jacket 8 legs,facility_kind_condeep monoshaft,facility_kind_loading system,facility_kind_jacket 4 legs,facility_kind_jacket tripod,facility_kind_fsu,facility_kind_semisub steel,facility_kind_condeep 4 shafts,facility_kind_landfall,facility_kind_tlp concrete,facility_kind_jack-up 3 legs,facility_kind_jacket 6 legs,facility_kind_tlp steel,facility_kind_semisub concrete,facility_kind_mopustor,facility_kind_spar,well_status_closed,well_status_drilling,well_status_injecting,well_status_junked,well_status_online/operational,well_status_p&a,well_status_plugged,well_status_producing,well_status_suspended,well_purpose_injection,well_purpose_observation,well_purpose_production,well_subsea_no,well_subsea_yes,well_final_vertical_depth_mean,well_final_vertical_depth_std,well_water_depth_mean,well_water_depth_std,investments_mill_nok,future_investments_mill_nok,yearly_co2_emissions_1000_tonnes,org_number,operator,yearly_ch4_emissions_tons,yearly_nox_emissions_tons,yearly_oil_spill_emissions_tons,yearly_water_emissions_m3,ownership_original,ownership_new_name,current_remaining_recoverable_oil,current_remaining_recoverable_gas,current_remaining_recoverable_ngl,current_remaining_recoverable_condensate,current_remaining_recoverable_oe,original_recoverable_oil,original_recoverable_gas,original_recoverable_ngl,original_recoverable_condensate,original_recoverable_oe,electrified,years_electrified,electricity_mw,imported_power_2023_gwh/y,yearly_tco2e_gwp100,yearly_tco2e_gwp20,kgco2e/toe_int_gwp100,share_peak_prod,oe_cum_sum_prod,share_reserve_of_original_reserve,oe_fac_prod_mill_sm3,yearly_fac_tco2e_gwp100,oe_share_prod,yearly_tco2e_prod_share_emissions,share_intensity_tco2e/toe_gwp100,gas_reserve_ratio,oil_reserve_ratio,oil_gas_reserve_ratio
tyrihans,2010,4.05607,0.04994,0.02205,0.0,4.12803,5e-05,3960848,0.1009472144204208,0.0058080881431662,0.0027645158214907,0.0,0.0998907514260181,1.4433756729740645e-05,Producing,Producing,3488806.0,kristin,True,25.0,0.0,273.25,8.995369179009096,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,4.0,7.0,16.0,0.0,27.0,3751.142857142857,95.6528943131162,279.3,9.585057815857624,2101.0,1693.0,32.164622,993246522.0,equinor energy as,0.252,570.872796,0.01549,534.0,"{'Statoil Petroleum AS': 58.8351, 'Total E&P Norge AS': 23.1803, 'ExxonMobil Exploration and Production Norway AS': 11.7549, 'Eni Norge AS': 6.2297}","{'Equinor ASA': 58.8351, 'TotalEnergies EP Norge': 23.1803, 'Vår Energi AS': 6.2297}",1.91,20.64,2.94,0.0,28.14,35.42,47.32,7.38,0.0,96.76,0,0,0,0.0,201150.52961599999,201164.137616,58.009490291864104,72.61662465323528,6.23415,93.5571000413394,8.92763,484969.062024,0.4623881142027615,224243.93003595943,64.6693603405543,0.0004890450599421248,0.36606035551880944,0.7485207100591716
varg,2010,1.42026,0.0,0.0,0.0,1.42026,0.6938,43451,0.0206330302273717,0.0,0.0,0.0,0.0206330302273717,0.0160898428340441,Producing,Shut down,,varg,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,7.0,0.0,0.0,52.0,0.0,115.0,167.0,0.0,3118.0,33.94112549695428,84.0,0.0,307.0,0.0,73.069041,893258272.0,repsol norge as,80.979464,731.774,7.134796,701152.3,"{'Talisman Energy Norge AS': 65.0, 'Petoro AS': 30.0, 'Det norske oljeselskap ASA': 5.0}","{'Repsol': 65.0, 'Petoro AS': 30.0, 'Aker BP': 5.0}",0.0,0.0,0.0,0.0,0.0,16.33,0.3,0.02,0.02,16.69,0,0,0,0.0,292103.52891999995,296476.419976,244.84411046803635,81.50094971393814,13.43267,19.516656680647102,1.42026,292103.52891999995,1.0,292103.52891999995,244.84411046803635,1.7974835230677048e-05,0.9784301977231874,54.43333333333333
sleipner vest,2010,0.0,0.0,0.76399,1.04684,1.81081,0.11406,43457,0.0,0.0,0.0140041821404979,0.0180949768687,0.0319117802296306,0.002242480363753,Producing,Producing,40848.0,sleipner øst,True,33.333333333333336,15.275252316519468,100.33333333333331,15.044378795195676,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,5.0,0.0,0.0,29.0,89.0,0.0,0.0,4.0,141.0,130.0,15.0,3917.0,124.30339228409385,108.0,0.0,1528.0,3555.0,292.814215,993246646.0,equinor energy as,271.929067,1572.383342,0.666283,23360.30208,"{'Statoil Petroleum AS': 58.34944, 'ExxonMobil Exploration and Production Norway AS': 32.23936, 'Total E&P Norge AS': 9.4112}","{'Equinor ASA': 58.34944, 'Vår Energi AS': 32.23936, 'TotalEnergies EP Norge': 9.4112}",1.3,7.78,0.21,0.0,9.48,6.88,155.67,10.57,29.74,212.37,0,0,0,0.0,766397.556242,781081.7258599999,503.8507867447375,27.591193051957948,43.57782,79.48023732165561,13.55382,2116707.843112,0.1336014496282229,282795.2362791922,185.9173494571307,0.0007330131374487921,0.03239628949474973,0.04419605575897732
vigdis,2010,1.97054,0.1203299999999999,0.08084,0.00534,2.17703,2.5492,43732,0.0758713818167817,0.0076296242311853,0.0054048939663862,0.0005312677804511,0.0838420726949655,0.1005941697509293,Producing,Producing,21516.0,snorre,True,19.0,5.477225575051661,277.09090909090907,22.416308997935168,0.0,0.0,20.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,36.0,0.0,0.0,0.0,122.0,18.0,0.0,50.0,28.0,125.0,0.0,203.0,2590.333333333333,74.06978691297377,282.0,0.0,162.0,5921.0,7.188618,993246751.0,equinor energy as,0.0,131.61645,0.061295,110.035,"{'Statoil Petroleum AS': 41.5, 'Petoro AS': 30.0, 'ExxonMobil Exploration and Production Norway AS': 10.5, 'Idemitsu Petroleum Norge AS': 9.6, 'Total E&P Norge AS': 5.6, 'RWE Dea Norge AS': 2.8}","{'Equinor ASA': 41.5, 'Petoro AS': 30.0, 'Vår Energi AS': 10.5, 'Idemitsu Petroleum Norge AS': 9.6, 'TotalEnergies EP Norge': 5.6, 'Wintershall Dea Norge AS': 2.8}",7.49,0.0,0.0,0.0,7.49,75.81,1.71,1.39,0.0,80.16,0,0,0,0.0,46147.087199999994,46147.087199999994,25.234842226073397,42.61291680123706,50.655590000000004,36.8068987025948,8.24541,1192046.2196819999,0.26402932055531503,314735.1534531702,172.10819625447024,2.1332335329341316e-05,0.9457335329341318,44.333333333333336
yttergryta,2010,0.11777,0.31237,0.1152099999999999,0.0,0.54532,0.00251,4973114,0.0021423159020654,0.0052072649570895,0.0019978782305842,0.0,0.0087470767411262,4.273774855458757e-05,Producing,Shut down,21292.0,åsgard,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.6666666666665,0.0,93.0,0.0,-9.0,0.0,,,,,,,,"{'Statoil Petroleum AS': 45.75, 'Total E&P Norge AS': 24.5, 'Petoro AS': 19.95, 'Eni Norge AS': 9.8}","{'Equinor ASA': 45.75, 'TotalEnergies EP Norge': 24.5, 'Petoro AS': 19.95, 'Vår Energi AS': 9.8}",0.0,0.0,0.0,0.0,0.0,0.29,1.81,0.34,0.0,2.75,0,0,0,0.0,,,0.0,87.97754259163655,1.07465,60.921818181818175,28.118850000000002,2271545.97704,0.019393396244867765,44052.99122117201,96.1711236852892,0.0006581818181818182,0.10545454545454545,0.1602209944751381
tambar,2010,0.28486,0.0,0.01274,0.0,0.29761,0.00287,1028599,0.0075177545406413,0.0,0.0003806414044581,0.0,0.0078744517365664,0.0001180491679793,Producing,Producing,21316.0,ula,True,15.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,4245.0,57.982756057296896,67.4,0.0,0.0,79.0,,,,,,,,"{'BP Norge AS': 55.0, 'DONG E&P Norge AS': 45.0}","{'Aker BP': 55.0, 'PGNiG': 45.0}",0.23,0.05,0.0,0.0,0.28,11.93,2.57,0.26,0.0,14.99,0,0,0,0.0,,,0.0,16.40863629847718,9.10985,39.22715143428953,0.39497,0.0,0.7535002658429754,0.0,0.0,0.00017144763175450299,0.7958639092728486,4.642023346303502
ringhorne øst,2010,1.09396,0.03133,0.0,0.0,1.1253,0.99544,3505505,0.0122957763134954,0.0003760429939958,0.0,0.0,0.0124634305068869,0.0098257420106883,Producing,Producing,3505593.0,balder,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,2059.0,135.50399748100912,128.25,0.2886751345948128,142.0,811.0,,,,,,,,"{'ExxonMobil Exploration and Production Norway AS': 77.38, 'Statoil Petroleum AS': 14.82, 'Petoro AS': 7.8}","{'Vår Energi AS': 77.38, 'Equinor ASA': 14.82, 'Petoro AS': 7.8}",1.51,0.0,0.0,0.0,1.51,14.72,0.25,0.0,0.0,14.97,0,0,0,0.0,,,0.0,55.84892550498785,7.39865,50.57682030728123,3.94285,510450.2433,0.2854026909469039,145683.8730323218,154.1217294777708,1.67000668002672e-05,0.9832999331997327,58.88
njord,2010,0.96119,1.77737,0.79796,0.0,3.53652,0.14196,43751,0.0165374442668384,0.0496149369844374,0.0220956677503381,0.0,0.0848983571957988,0.0020382077688721,Producing,Producing,40585.0,njord,True,23.75,2.5000000000000004,319.0952380952381,49.97189686404226,0.0,0.0,51.0,9.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,5.0,0.0,0.0,42.0,139.0,40.0,4.0,91.0,29.0,158.0,0.0,278.0,2875.5,53.033008588991066,330.0,0.0,1135.0,7150.0,162.172203,993246581.0,equinor energy as,1070.12435,630.939904,1.151058,140674.0,"{'E.ON Ruhrgas Norge AS': 30.0, 'GDF SUEZ E&P Norge AS': 20.0, 'ExxonMobil Exploration and Production Norway AS': 20.0, 'Statoil Petroleum AS': 20.0, 'Petoro AS': 7.5, 'VNG Norge AS': 2.5}","{'Wintershall Dea Norge AS': 30.0, 'Neptune Energy Norge AS': 2.5, 'Vår Energi AS': 20.0, 'Equinor ASA': 20.0, 'Petoro AS': 7.5}",5.05,13.93,3.28,0.0,25.21,32.07,24.43,5.63,0.0,67.2,0,0,0,0.0,381034.14508399996,438820.859984,128.26509604949283,90.1885878227606,32.93621,50.98778273809524,3.53652,381034.14508399996,1.0,381034.14508399996,128.26509604949283,0.00036354166666666664,0.4772321428571428,1.3127302496930005
urd,2010,0.41411,0.00292,0.00079,0.0,0.41781,0.73557,2834734,0.0086297924322803,0.0002779906255232,7.656943768814544e-05,0.0,0.0088048345449324,0.02947734881535,Producing,Producing,21836.0,norne,True,15.0,0.0,390.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,0.0,15.0,4.0,18.0,0.0,37.0,2147.0,0.0,376.0,0.0,35.0,758.0,,,,,,,,"{'Statoil Petroleum AS': 63.95455, 'Petoro AS': 24.54546, 'Eni Norge AS': 11.5}","{'Equinor ASA': 63.95455, 'Petoro AS': 24.54546, 'Vår Energi AS': 11.5}",1.01,0.0,0.0,0.0,1.01,8.88,0.29,0.04,0.0,9.25,0,0,0,0.0,,,0.0,19.597000014071227,4.54932,50.81816216216216,3.93574,819255.726056,0.10615792709884292,86970.48964196247,247.80713049666707,3.135135135135135e-05,0.9600000000000001,30.62068965517242
vilje,2010,1.78309,0.08256,0.0,0.0,1.86566,0.00137,3392471,0.0144012698040727,0.0007146900154485,0.0,0.0,0.0150752372713625,0.0001388562587932,Producing,Producing,5081703.0,alvheim,True,,0.0,122.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2523.0,0.0,283.0,0.0,1.0,1.0,,,,,,,,"{'Marathon Petroleum Norge AS': 46.904, 'Statoil Petroleum AS': 28.853, 'Total E&P Norge AS': 24.243}","{'Aker BP': 46.904, 'Equinor ASA': 28.853, 'TotalEnergies EP Norge': 24.243}",1.06,0.0,0.0,0.0,1.06,14.74,0.0,0.0,0.0,14.74,0,0,0,0.0,,,0.0,100.0,4.0377600000000005,72.6067842605156,7.78646,449966.8622,0.23960310590435194,107813.45773715554,68.79568326972475,0.0,1.0,inf
volund,2010,0.80124,0.07812,0.0,0.0,0.87935,0.00109,4380167,0.0502061316429124,0.0047925719039515,0.0,0.0,0.0549921067820949,0.0001602531141852,Producing,Producing,22012.0,alvheim,True,18.33333333333333,2.886751345948128,123.66666666666669,0.5163977794943219,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,6.0,8.0,0.0,16.0,1968.0,4.242640687119285,124.0,0.0,748.0,6.0,7.978294,912726444.0,aker bp asa,0.0,115.438,0.85255,,"{'Marathon Oil Norge AS': 65.0, 'Lundin Norway AS': 35.0}",{'Aker BP': 35.0},0.67,0.11,0.0,0.0,0.78,12.57,1.67,0.0,0.0,14.24,0,0,0,0.0,42147.942,42147.942,57.06046674085567,40.51277326023358,0.88891,93.75765449438202,7.78646,449966.8622,0.11293321997416027,50816.20662991526,68.79568326972475,0.00011727528089887639,0.8827247191011236,7.526946107784432
volve,2011,0.8594,0.07678,0.02454,0.00646,0.9672,2.19064,3420717,0.0246690646664025,0.0025343990979872,0.0008880366495303,0.000268390263112,0.0282957860659658,0.0584271775699278,Producing,Shut down,37817871.0,sleipner øst,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,6.0,10.0,20.0,0.0,2522.5,1006.4169116226138,91.0,0.0,37.0,0.0,114.997465,993246875.0,equinor energy as,51.469784,409.849609,1.239139,78509.7732,"{'Statoil Petroleum AS': 59.6, 'ExxonMobil Exploration and Production Norway AS': 30.4, 'Bayerngas Norge AS': 10.0}","{'Equinor ASA': 59.6, 'Vår Energi AS': 30.4, 'Sval Energi AS': 10.0}",0.0,0.0,0.0,0.0,0.0,10.17,0.81,0.16,0.09,11.37,0,0,0,0.0,237857.042784,240636.41112,292.76586659576986,30.56001415517612,8.07917,28.943095866314863,13.1477,2139234.847092,0.07356419754025419,157371.09487647132,193.69989817990978,7.124010554089711e-05,0.8944591029023747,12.555555555555555
varg,2011,0.97173,0.0,0.0,0.0,0.97173,0.499,43451,0.0197538659622501,0.0,0.0,0.0,0.0197538659622501,0.0087760452196288,Producing,Shut down,,varg,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,9.0,0.0,0.0,60.0,0.0,139.0,199.0,0.0,3032.0,35.679125549822544,84.0,0.0,397.0,0.0,70.03848,893258272.0,repsol norge as,64.462964,758.172,4.377656,506993.5,"{'Talisman Energy Norge AS': 65.0, 'Petoro AS': 30.0, 'Det norske oljeselskap ASA': 5.0}","{'Repsol': 65.0, 'Petoro AS': 30.0, 'Aker BP': 5.0}",0.0,0.0,0.0,0.0,0.0,16.33,0.3,0.02,0.02,16.69,0,0,0,0.0,296391.28092000005,299872.280976,363.1119374723432,55.76226737746969,14.404399999999999,13.694427801078504,0.97173,296391.28092000005,1.0,296391.28092000005,363.1119374723432,1.7974835230677048e-05,0.9784301977231874,54.43333333333333
embla,2011,0.14799,0.11729,0.02268,0.0,0.28795,0.01564,43534,0.0016083030300175,0.0030888110638041,0.0005304714883949,0.0,0.0049150149511163,0.0003234567087327,Producing,Producing,20900.0,embla,True,20.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,17.0,17.0,0.0,4633.0,0.0,71.0,0.0,65.0,0.0,0.142772,872450912.0,conocophillips skandinavia as,0.13694,2.47713,0.022032,1468.8,"{'Total E&P Norge AS': 39.896, 'ConocoPhillips Skandinavia AS': 35.112, 'Eni Norge AS': 12.388, 'Statoil Petroleum AS': 7.604, 'Petoro AS': 5.0}","{'TotalEnergies EP Norge': 39.896, 'ConocoPhillips': 35.112, 'Vår Energi AS': 12.388, 'Equinor ASA': 7.604, 'Petoro AS': 5.0}",0.36,0.32,0.04,0.0,0.76,12.51,5.73,0.67,0.0,19.51,0,0,0,0.0,880.11068,887.5054399999999,3.6386553551790577,26.3201191923439,8.75967,55.10164018452076,0.28795,880.11068,1.0,880.11068,3.6386553551790577,0.0002936955407483342,0.6412096360840593,2.183246073298429
fram,2011,2.80156,0.57588,0.07692,0.0,3.45434,0.59657,1578840,0.0406407362436292,0.0113895789689921,0.0031680392559551,0.0,0.0501658121240014,0.012708979973613,Producing,Producing,21524.0,troll,True,15.0,0.0,358.3333333333333,2.581988897471607,0.0,0.0,8.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,23.0,13.0,0.0,12.0,15.0,30.0,0.0,57.0,1962.3333333333333,119.10275675510896,356.0,0.0,-3.0,722.0,,,,,,,,"{'Statoil Petroleum AS': 45.0, 'ExxonMobil Exploration and Production Norway AS': 25.0, 'Idemitsu Petroleum Norge AS': 15.0, 'GDF SUEZ E&P Norge AS': 15.0}","{'Equinor ASA': 45.0, 'Vår Energi AS': 25.0, 'Idemitsu Petroleum Norge AS': 15.0, 'Neptune Energy Norge AS': 15.0}",2.0,7.74,0.58,0.0,10.84,43.69,19.51,1.65,0.0,66.34,0,0,0,0.0,,,0.0,89.21931741284281,24.52395,63.03293638830269,36.44361,2366454.109346,0.09478588976229303,224306.4583359953,77.30318903728123,0.0002940910461260175,0.6585770274344286,2.239364428498206
skirne,2011,0.11206,0.79523,0.0,0.0,0.90729,0.0,2138816,0.0032261314670087,0.0163114797602699,0.0,0.0,0.0185167143781945,0.0,Producing,Shut down,21620.0,heimdal,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2986.0,0.0,325.0,0.0,2.0,0.0,,,,,,,,"{'Total E&P Norge AS': 40.0, 'Petoro AS': 30.0, 'Centrica Resources (Norge) AS': 20.0, 'Statoil Petroleum AS': 10.0}","{'TotalEnergies EP Norge': 40.0, 'Petoro AS': 30.0, 'Sval Energi AS': 20.0, 'Equinor ASA': 10.0}",0.0,0.0,0.0,0.0,0.0,2.05,11.14,0.0,0.0,13.19,0,0,0,0.0,,,0.0,58.60819348087284,9.9299,24.716451857467774,1.0779999999999998,269708.51735800004,0.8416419294990725,226997.99695152123,297.84932122758204,0.000844579226686884,0.155420773313116,0.18402154398563733
sleipner vest,2011,0.0,0.0,0.97017,1.45543,2.42557,0.14208,43457,0.0,0.0,0.0092286797292708,0.022084566992414,0.0310532827889371,0.0028608136159936,Producing,Producing,40848.0,sleipner øst,True,33.333333333333336,15.275252316519468,100.33333333333331,15.044378795195676,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,6.0,0.0,0.0,37.0,102.0,0.0,0.0,8.0,164.0,153.0,19.0,3753.0,0.0,108.0,0.0,438.0,3555.0,322.132646,993246646.0,equinor energy as,300.777927,1512.543329,0.204135,11884.75539,"{'Statoil Petroleum AS': 58.34944, 'ExxonMobil Exploration and Production Norway AS': 32.23936, 'Total E&P Norge AS': 9.4112}","{'Equinor ASA': 58.34944, 'Vår Energi AS': 32.23936, 'TotalEnergies EP Norge': 9.4112}",1.3,7.78,0.21,0.0,9.48,6.88,155.67,10.57,29.74,212.37,0,0,0,0.0,778868.809194,795110.8172520001,382.27087771121836,36.95825079993905,46.003389999999996,78.33809389273438,13.1477,2139234.847092,0.18448625995421253,394659.43610372476,193.69989817990978,0.0007330131374487921,0.03239628949474973,0.04419605575897732
morvin,2011,1.55846,0.0,0.0,0.0,1.55846,0.0,4966234,0.0643526285163993,0.0,0.0,0.0,0.0643526285163993,0.0,Producing,Producing,1025257.0,åsgard,True,20.0,0.0,360.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,5.0,4655.0,59.39696961966999,351.0,1.4142135623730951,606.0,0.0,14.519373,997004825.0,equinor energy as,0.0,320.61708,0.001695,802.0,"{'Statoil Petroleum AS': 64.0, 'Eni Norge AS': 30.0, 'Total E&P Norge AS': 6.0}","{'Equinor ASA': 64.0, 'Vår Energi AS': 30.0, 'TotalEnergies EP Norge': 6.0}",0.19,0.11,0.02,0.0,0.34,9.29,3.54,0.75,0.0,14.26,0,0,0,0.0,109422.02867999999,109422.02867999999,83.58528281582,59.01379863982672,1.96548,86.21683029453015,28.24811,2258750.8436999996,0.055170416711064915,124616.22529339844,95.19182344032423,0.0002482468443197756,0.6514726507713885,2.624293785310734
vilje,2011,1.77244,0.08111,0.0,0.0,1.85353,0.03234,3392471,0.0222248400478274,0.0010435207741394,0.0,0.0,0.0232570159339394,0.0030279951362996,Producing,Producing,5081703.0,alvheim,True,,0.0,122.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2523.0,0.0,283.0,0.0,24.0,1.0,,,,,,,,"{'Marathon Oil Norge AS': 46.904, 'Statoil Petroleum AS': 28.853, 'Total E&P Norge AS': 24.243}","{'Aker BP': 46.904, 'Equinor ASA': 28.853, 'TotalEnergies EP Norge': 24.243}",1.06,0.0,0.0,0.0,1.06,14.74,0.0,0.0,0.0,14.74,0,0,0,0.0,,,0.0,99.34982794292635,5.89129,60.0319538670285,8.17875,390514.21018,0.2266275408833868,88501.27513311146,56.84216650000364,0.0,1.0,inf
tor,2011,0.21928,0.00825,0.00489,0.0,0.2324,0.26455,43520,0.0041088824699077,0.0002045893892209,9.973829391325718e-05,0.0,0.0043623791118094,0.0066163014363743,Producing,Producing,45891.0,tor,True,25.0,0.0,67.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,3256.0,45.254833995939045,67.4,0.0,447.0,74.0,29.020651,872450912.0,conocophillips skandinavia as,8.32912,245.8534,2.590193,269208.3748,"{'Total E&P Norge AS': 48.19879, 'ConocoPhillips Skandinavia AS': 30.65799, 'Eni Norge AS': 10.81656, 'Statoil Petroleum AS': 6.63922, 'Petoro AS': 3.68744}","{'TotalEnergies EP Norge': 48.19879, 'ConocoPhillips': 30.65799, 'Vår Energi AS': 10.81656, 'Equinor ASA': 6.63922, 'Petoro AS': 3.68744}",4.34,0.44,0.14,0.0,5.05,30.94,11.59,1.43,0.0,45.25,0,0,0,0.0,102043.13100000001,102492.90348000001,522.7190957708385,25.407792889316482,4.19589,90.72731491712707,0.2324,102043.13100000001,1.0,102043.13100000001,522.7190957708385,0.00025613259668508286,0.6837569060773481,2.669542709232097
