field,year,net_oil_prod_yearly_mill_sm3,net_gas_prod_yearly_bill_sm3,net_ngl_prod_yearly_mill_sm3,net_condensate_prod_yearly_mill_sm3,net_oil_eq_prod_yearly_mill_sm3,produced_water_yearly_mill_sm3,field_id,net_oil_prod_monthly_sm3_volatility,net_gas_prod_monthly_sm3_volatility,net_ngl_prod_monthly_sm3_volatility,net_condensate_prod_monthly_sm3_volatility,net_oil_eq_prod_monthly_sm3_volatility,produced_water_in_field_volatility,status,current_status,field_owner,processing_field,field_in_emissions,facilities_lifetime_mean,facilities_lifetime_std,facilities_water_depth_mean,facilities_water_depth_std,subsea_facilites_shut_down,surface_facilites_shut_down,subsea_facilites_in_service,surface_facilites_in_service,facility_kind_multi well template,facility_kind_single well template,facility_kind_offshore wind turbine,facility_kind_subsea structure,facility_kind_fpso,facility_kind_jacket 8 legs,facility_kind_condeep monoshaft,facility_kind_loading system,facility_kind_jacket 4 legs,facility_kind_jacket tripod,facility_kind_fsu,facility_kind_semisub steel,facility_kind_condeep 4 shafts,facility_kind_landfall,facility_kind_tlp concrete,facility_kind_jack-up 3 legs,facility_kind_jacket 6 legs,facility_kind_tlp steel,facility_kind_semisub concrete,facility_kind_mopustor,facility_kind_spar,well_status_closed,well_status_drilling,well_status_injecting,well_status_junked,well_status_online/operational,well_status_p&a,well_status_plugged,well_status_producing,well_status_suspended,well_purpose_injection,well_purpose_observation,well_purpose_production,well_subsea_no,well_subsea_yes,well_final_vertical_depth_mean,well_final_vertical_depth_std,well_water_depth_mean,well_water_depth_std,investments_mill_nok,future_investments_mill_nok,yearly_co2_emissions_1000_tonnes,org_number,operator,yearly_ch4_emissions_tons,yearly_nox_emissions_tons,yearly_oil_spill_emissions_tons,yearly_water_emissions_m3,ownership_original,ownership_new_name,current_remaining_recoverable_oil,current_remaining_recoverable_gas,current_remaining_recoverable_ngl,current_remaining_recoverable_condensate,current_remaining_recoverable_oe,original_recoverable_oil,original_recoverable_gas,original_recoverable_ngl,original_recoverable_condensate,original_recoverable_oe,electrified,years_electrified,electricity_mw,oe_fac_prod,ch4_fac_emissions,nox_fac_emissions,co2_fac_emissions,oe_share_prod,ch4_share_emissions,nox_share_emissions,co2_share_emissions,co2e_gwp100_tons,co2e_gwp20_tons,tco2e/ktoe_gwp100,tco2e/ktoe_gwp20
frøy,1999,0.49347,0.24889,0.0,0.0273,0.7696500000000001,0.0,43597,0.0088225559324845,0.0101742763498159,0.0,0.0019661522182818,0.0159129759087584,0.0,Producing,Shut down,3810636.0,frigg,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,6.0,12.0,0.0,3352.2,70.48191257336879,120.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,"{'Den norske stats oljeselskap a.s': 53.96, 'TotalFinaElf Exploration Norge AS': 24.7573, 'Total Norge AS': 15.2346, 'Norsk Hydro Produksjon AS': 6.0481}","{'Equinor ASA': 53.96, 'TotalEnergies EP Norge': 15.2346, 'Norsk Hydro ASA': 6.0481}",0.0,0.0,0.0,0.0,0.0,5.55,1.61,0.0,0.11,7.27,0,0,0.0,1.1560899999999998,0.0,0.0,0.0,0.6657353666237059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valhall,2000,4.57795,0.8893800000000001,0.22161,0.0,5.68893,0.2033,43548,0.0465511094406085,0.0105130295780565,0.0037137683018734,0.0,0.0602319782364212,0.0044818823832146,Producing,Producing,41657.0,valhall,True,31.88888888888889,4.013864859597431,70.77777777777777,2.587362449376672,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,11.0,0.0,227.0,32.0,1.0,0.0,10.0,19.0,276.0,305.0,0.0,2609.6666666666665,67.39683474268907,71.60000000000001,0.4582575694955878,1483.0,48783.0,279.850318,974313316.0,aker bp asa,196.016863,1075.740004,3.220355,205668.5,"{'BP Amoco Norge AS': 28.09377, 'Enterprise Oil Norwegian AS': 28.09376, 'Amerada Hess Norge AS': 28.09376, 'Elf Petroleum Norge AS': 15.71871}","{'Aker BP': 28.09376, 'Shell': 28.09376, 'TotalEnergies EP Norge': 15.71871}",31.83,6.08,0.85,0.0,39.53,158.52,30.5,6.02,0.0,200.46,0,0,0.0,5.79759,196.016863,1075.740004,279.850318,0.981257729504846,384.68612386408495,2111.156387725148,549.2105752837783,1185653.4497663446,1207195.8727027334,248112.0706534957,252620.07859012685
visund,2000,2.25298,0.0,0.0,0.0,2.25298,0.58137,43745,0.045380682280486,0.0,0.0,0.0,0.045380682280486,0.0427580149052357,Producing,Producing,40726.0,visund,True,20.90909090909091,2.505405411716091,338.6666666666667,12.426012920540892,0.0,0.0,17.0,2.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,9.0,0.0,23.0,2904.657142857143,648.719864700583,335.0,0.0,804.0,13447.0,219.33222,893246932.0,equinor energy as,93.44393,1341.951168,13.232839,561512.0,"{'Den norske stats oljeselskap a.s': 62.9, 'Norsk Hydro Produksjon AS': 16.1, 'Norske Conoco A/S': 9.1, 'TotalFinaElf Exploration Norge AS': 7.7, 'Saga Petroleum ASA': 4.2}","{'Equinor ASA': 4.2, 'Norsk Hydro ASA': 16.1, 'ConocoPhillips': 9.1, 'TotalEnergies EP Norge': 7.7}",3.05,26.94,3.14,0.0,35.96,41.71,71.79,8.38,0.0,129.42,0,0,0.0,2.25298,93.44393,1341.951168,219.33222,1.0,186.88786,2683.902336,438.66444,1238706.167256,1249171.887416,654533.1956405675,660063.2894126679
eldfisk,2000,1.27285,0.66381,0.11716,0.0,2.05383,0.1478,43527,0.0241450952890054,0.0130123473705134,0.0020265121551946,0.0,0.0385241294220553,0.0012497951347272,Producing,Producing,20900.0,eldfisk,True,20.0,0.0,71.57142857142857,1.8126539343499304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,126.0,43.0,0.0,29.0,3.0,148.0,180.0,0.0,2984.1857142857143,107.60874234267126,71.47142857142858,2.0629382651243557,1332.0,17421.0,180.811866,872450912.0,conocophillips skandinavia as,125.53307,1072.079791,3.330775,129070.0,"{'Phillips Petroleum Company Norway': 35.112, 'Fina Production Licenses AS': 28.5, 'Norsk Agip AS': 12.388, 'TotalFinaElf Exploration Norge AS': 8.026, 'Norsk Hydro Produksjon AS': 6.365, 'Den norske stats oljeselskap a.s': 5.95, 'Total Norge AS': 3.37, 'Saga Petroleum ASA': 0.289}","{'ConocoPhillips': 35.112, 'TotalEnergies EP Norge': 3.37, 'Vår Energi AS': 12.388, 'Norsk Hydro ASA': 6.365, 'Equinor ASA': 0.289}",27.69,4.37,0.84,0.0,33.66,153.99,46.91,5.52,0.0,211.39,0,0,0.0,2.05383,125.53307,1072.079791,180.811866,1.0,251.06614,2144.159582,361.623732,1003826.9524719999,1017886.6563119999,581855.404914813,590004.931733813
tor,2000,0.25557,0.04056,0.01068,0.0,0.3068099999999999,0.46866,43520,0.0042656857596405,0.0004787863444547,0.0001494231331731,0.0,0.0048577494321397,0.0123028433520651,Producing,Producing,45891.0,tor,True,25.0,0.0,67.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3266.5,7.7781745930520225,67.0,0.0,6.0,74.0,25.551654,872450912.0,conocophillips skandinavia as,10.68689,209.37883,6.093815,398007.0,"{'Phillips Petroleum Company Norway': 30.65799, 'Fina Production Licenses AS': 24.88473, 'TotalFinaElf Exploration Norge AS': 20.37185, 'Norsk Agip AS': 10.81656, 'Norsk Hydro Produksjon AS': 5.55758, 'Den norske stats oljeselskap a.s': 4.51692, 'Total Norge AS': 2.94221, 'Saga Petroleum ASA': 0.25216}","{'ConocoPhillips': 30.65799, 'TotalEnergies EP Norge': 2.94221, 'Vår Energi AS': 10.81656, 'Norsk Hydro ASA': 5.55758, 'Equinor ASA': 0.25216}",4.34,0.44,0.14,0.0,5.05,30.94,11.59,1.43,0.0,45.25,0,0,0.0,0.3068099999999999,10.68689,209.37883,25.551654,1.0,21.37378,418.75766,51.103308,175696.78876,176893.72044,681734.1148003808,686378.418006491
yme,2000,1.07128,0.0,0.0,0.0,1.07128,0.68817,43807,0.0724721820404006,0.0,0.0,0.0,0.0724721820404006,0.0149080814722021,Producing,Producing,2786469.0,yme,True,20.0,7.071067811865476,86.4,7.797435475847171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,7.0,0.0,43.0,37.0,13.0,3189.6666666666665,99.81148898465212,92.66666666666669,0.5773502691896247,0.0,972.0,121.213081,920149790.0,repsol norge as,85.343232,758.774564,5.271745,282821.0,"{'Den norske stats oljeselskap a.s': 65.0, 'Norsk Hydro Produksjon AS': 25.0, 'RWE Dea Norge AS': 10.0}","{'Equinor ASA': 65.0, 'Norsk Hydro ASA': 25.0, 'Wintershall Dea Norge AS': 10.0}",6.28,0.0,0.0,0.0,6.28,15.81,0.0,0.0,0.0,15.81,0,0,0.0,1.07128,85.343232,758.774564,121.213081,1.0,170.686464,1517.549128,242.426162,696741.2978080001,706299.739792,774264.3622226728,784886.3262283482
hod,2000,0.09428,0.01091,0.00346,0.0,0.1086599999999999,0.00576,43485,0.002722483269281,0.0003023982423389,0.0001020546496498,0.0,0.0031153388842365,0.0004584360766384,Producing,Producing,21052.0,valhall,True,30.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,30.0,36.0,0.0,2917.5,159.0990257669732,72.0,0.0,145.0,119.0,0.0,,,0.0,0.0,0.0,0.0,"{'Enterprise Oil Norwegian AS': 25.0, 'Elf Petroleum Norge AS': 25.0, 'Amerada Hess Norge AS': 25.0, 'BP Amoco Norge AS': 25.0}","{'Shell': 25.0, 'TotalEnergies EP Norge': 25.0, 'Aker BP': 25.0}",4.75,0.82,0.12,0.0,5.8,15.52,2.64,0.62,0.0,19.34,0,0,0.0,5.79759,196.016863,1075.740004,279.850318,0.018742270495154003,3.6738010679575446,20.16181013742605,5.245030358110865,11323.140190827702,11528.873050633325,124056.03532674785,126310.03929506341
lille-frigg,2000,0.00165,0.0,0.0,0.0,0.00165,0.0,43583,5.276448530110863e-05,0.0,0.0,0.0,5.276448530110863e-05,0.0,Shut down,Shut down,28973585.0,frigg,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4451.0,0.0,190.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,"{'TotalFinaElf Exploration Norge AS': 41.42, 'Norsk Hydro Produksjon AS': 32.87, 'Total Norge AS': 20.71, 'Den norske stats oljeselskap a.s': 5.0}","{'TotalEnergies EP Norge': 20.71, 'Norsk Hydro ASA': 32.87, 'Equinor ASA': 5.0}",0.0,0.0,0.0,0.0,0.0,1.33,2.19,0.0,0.02,3.54,0,0,0.0,1.2412800000000002,0.0,0.0,0.0,0.0013292730085073471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
varg,2000,1.73772,0.0,0.0,0.0,1.73772,0.2958699999999999,43451,0.029834581216495,0.0,0.0,0.0,0.029834581216495,0.0259439582941712,Producing,Shut down,,varg,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,11.0,17.0,0.0,3165.633333333333,235.6012379707151,84.0,0.0,77.0,0.0,90.888072,893258272.0,repsol norge as,271.883146,609.548406,9.752583,303281.0,"{'Den norske stats oljeselskap a.s': 58.0, 'Saga Petroleum ASA': 35.0, 'Norsk Hydro Produksjon AS': 7.0}","{'Equinor ASA': 35.0, 'Norsk Hydro ASA': 7.0}",0.0,0.0,0.0,0.0,0.0,16.33,0.3,0.02,0.02,16.69,0,0,0.0,1.73772,271.883146,609.548406,90.888072,1.0,543.766292,1219.096812,181.776144,558941.789112,589392.701464,382919.5105080221,403780.8035433404
vigdis,2000,4.19805,0.0,0.0,0.0,4.19805,1.12648,43732,0.1038083214500298,0.0,0.0,0.0,0.1038083214500298,0.041558382883346,Producing,Producing,21516.0,snorre,True,19.0,5.477225575051661,277.09090909090907,22.416308997935168,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,27.0,2.0,0.0,5.0,5.0,24.0,0.0,34.0,2463.866666666667,10.028127109950963,292.1666666666667,0.288675134594817,685.0,5921.0,0.0,,,0.0,0.0,0.0,0.0,"{'Den norske stats oljeselskap a.s': 58.22, 'Esso Exploration and Production Norway A/S': 10.5, 'Idemitsu Petroleum Norge AS': 9.6, 'Norsk Hydro Produksjon AS': 8.4, 'Elf Petroleum Norge AS': 5.6, 'Saga Petroleum ASA': 4.88, 'RWE Dea Norge AS': 2.8}","{'Equinor ASA': 4.88, 'Esso Exploration and Production Norway A/S': 10.5, 'Idemitsu Petroleum Norge AS': 9.6, 'Norsk Hydro ASA': 8.4, 'TotalEnergies EP Norge': 5.6, 'Wintershall Dea Norge AS': 2.8}",7.49,0.0,0.0,0.0,7.49,75.81,1.71,1.39,0.0,80.16,0,0,0.0,13.61295,184.426267,2629.35612,608.764468,0.3083864996198473,56.87457091808536,810.8579301008232,187.73474337945854,429454.9278168448,432639.9037882575,121784.1298814032,122687.32018671295
njord,2000,3.92125,0.0,0.0,0.0,3.92125,0.06249,43751,0.0550643521805224,0.0,0.0,0.0,0.0550643521805224,0.0035893253987597,Producing,Producing,40585.0,njord,True,23.75,2.5000000000000004,319.0952380952381,49.97189686404226,0.0,0.0,16.0,3.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,28.0,3.0,0.0,18.0,8.0,25.0,0.0,51.0,2977.0,177.67104434881898,330.0,0.0,621.0,7150.0,196.15644,993246581.0,equinor energy as,924.89669,838.042516,0.98447,55016.0,"{'Den norske stats oljeselskap a.s': 50.0, 'Norsk Hydro Produksjon AS': 22.5, 'Mobil Development Norway AS': 20.0, 'Paladin Resources Norge AS': 7.5}","{'Equinor ASA': 50.0, 'Norsk Hydro ASA': 22.5, 'Mobil Development Norway AS': 20.0, 'Repsol': 7.5}",5.05,13.93,3.28,0.0,25.21,32.07,24.43,5.63,0.0,67.2,0,0,0.0,3.92125,924.89669,838.042516,196.15644,1.0,1849.79338,1676.085032,392.31288,943927.850872,1047516.280152,286572.81019840005,318021.852893119
embla,2000,0.63686,0.22533,0.0612,0.0,0.92335,0.00515,43534,0.0124336755578866,0.0055267796393395,0.0013761540611428,0.0,0.0183723104195284,0.0001569283758646,Producing,Producing,20900.0,embla,True,20.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,10.0,0.0,4506.05,91.99459223237008,70.7,0.0,15.0,0.0,0.153952,872450912.0,conocophillips skandinavia as,0.0,3.3677,0.0,0.0,"{'Phillips Petroleum Company Norway': 35.112, 'Fina Production Licenses AS': 28.5, 'Norsk Agip AS': 12.388, 'TotalFinaElf Exploration Norge AS': 8.026, 'Norsk Hydro Produksjon AS': 6.365, 'Den norske stats oljeselskap a.s': 5.95, 'Total Norge AS': 3.37, 'Saga Petroleum ASA': 0.289}","{'ConocoPhillips': 35.112, 'TotalEnergies EP Norge': 3.37, 'Vår Energi AS': 12.388, 'Norsk Hydro ASA': 6.365, 'Equinor ASA': 0.289}",0.36,0.32,0.04,0.0,0.76,12.51,5.73,0.67,0.0,19.51,0,0,0.0,0.92335,0.0,3.3677,0.153952,1.0,0.0,6.7354,0.307904,2301.5824000000002,2301.5824000000002,2967.432769393023,2967.432769393023
veslefrikk,2000,2.40467,0.19945,0.14283,0.0,2.74692,3.11178,43618,0.0482459427325398,0.0139575456675092,0.0085023634414737,0.0,0.0626966636780908,0.0747162732061642,Producing,Shut down,21212.0,veslefrikk,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,109.0,15.0,69.0,193.0,0.0,3200.0,0.0,175.0,0.0,351.0,0.0,216.912436,993246905.0,equinor energy as,66.817632,1491.450056,110.381868,3132989.0,"{'Den norske stats oljeselskap a.s': 55.0, 'Total Norge AS': 18.0, 'RWE Dea Norge AS': 11.25, 'Petro-Canada Norge AS (old)': 9.0, 'Svenska Petroleum Exploration AS': 4.5, 'Norske RWE-DEA AS': 2.25}","{'Equinor ASA': 55.0, 'TotalEnergies EP Norge': 18.0, 'Wintershall Dea Norge AS': 2.25, 'Sval Energi AS': 9.0, 'Svenska Petroleum Exploration AS': 4.5}",0.0,0.0,0.0,0.0,0.0,55.34,4.19,1.81,0.0,62.97,0,0,0.0,2.74692,66.817632,1491.450056,216.912436,1.0,133.635264,2982.900112,433.824872,1320772.363072,1328255.937856,572404.0202394648,575647.2954713608
troll,2000,18.36151,24.66589,0.0,0.75031,43.77769,15.81369,46437,0.0859370610556283,0.5541903394627047,0.0,0.0169283036031017,0.5476695880390648,0.0701184326855123,Producing,Producing,41105.0,troll,True,27.042857142857144,5.797140010223718,329.2307692307692,9.896769874360745,0.0,0.0,238.0,13.0,18.0,24.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,7.0,0.0,0.0,60.0,346.0,175.0,0.0,8.0,176.0,415.0,210.0,389.0,1634.040625,92.5307406962158,332.796875,10.835172248805756,4421.0,26235.0,528.920184,912732401.0,equinor energy as,537.726872,4103.639711,581.941808,16195750.76,"{'Den norske stats oljeselskap a.s': 76.80471, 'A/S Norske Shell': 8.10145, 'Norsk Hydro Produksjon AS': 7.71753, 'Elf Petroleum Norge AS': 2.34548, 'Saga Petroleum ASA': 2.06161, 'Norske Conoco A/S': 1.62374, 'Total Norge AS': 1.34548}","{'Equinor ASA': 2.06161, 'A/S Norske Shell': 8.10145, 'Norsk Hydro ASA': 7.71753, 'TotalEnergies EP Norge': 1.34548, 'ConocoPhillips': 1.62374}",2.89,606.03,8.05,0.0,624.22,295.76,1436.56,21.52,1.52,1774.73,0,0,0.0,43.77769,537.726872,4103.639711,528.920184,1.0,1075.453744,8207.279422,1057.840368,3519458.689232,3579684.0988959996,95707.00904719364,97344.7591492814
tordis,2000,3.99433,0.3043,0.19871,0.0,4.49731,1.23243,43725,0.1005069470650329,0.0133374406931174,0.0087010474378175,0.0,0.1148493302674368,0.0311072087889023,Producing,Producing,21516.0,gullfaks,True,13.909090909090908,3.3601947995479504,203.25,8.603646161525198,0.0,0.0,32.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,8.0,60.0,6.0,0.0,5.0,34.0,45.0,0.0,84.0,2546.0,113.1370849898476,201.5,0.7071067811865476,612.0,4367.0,0.0,,,0.0,0.0,0.0,0.0,"{'Den norske stats oljeselskap a.s': 58.22, 'Esso Exploration and Production Norway A/S': 10.5, 'Idemitsu Petroleum Norge AS': 9.6, 'Norsk Hydro Produksjon AS': 8.4, 'Elf Petroleum Norge AS': 5.6, 'Saga Petroleum ASA': 4.88, 'RWE Dea Norge AS': 2.8}","{'Equinor ASA': 4.88, 'Esso Exploration and Production Norway A/S': 10.5, 'Idemitsu Petroleum Norge AS': 9.6, 'Norsk Hydro ASA': 8.4, 'TotalEnergies EP Norge': 5.6, 'Wintershall Dea Norge AS': 2.8}",6.35,0.29,0.12,0.0,6.87,72.26,5.12,1.94,0.0,81.07,0,0,0.0,22.431109999999997,8525.717467,5196.725738,1018.006839,0.20049431347802227,1709.357870453748,1041.9139591738785,204.10458230123655,563791.850330317,659515.891075727,149240.49580810717,174579.46318273406
heimdal,2000,0.0,0.0,0.0,0.0,0.0,0.0,43590,0.0,0.0,0.0,0.0,0.0,0.0,Producing,Shut down,2473189.0,heimdal,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3423.0,0.0,120.2,0.0,24.0,0.0,9.744287,993246492.0,equinor energy as,0.108062,196.398132,0.0187,0.0,"{'Den norske stats oljeselskap a.s': 40.0, 'Marathon Petroleum Norge AS': 23.798, 'Norsk Hydro Produksjon AS': 15.803, 'TotalFinaElf Exploration Norge AS': 11.939, 'Total Norge AS': 4.82, 'Saga Petroleum ASA': 3.471, 'AS Uglands Rederi': 0.169}","{'Equinor ASA': 3.471, 'Aker BP': 23.798, 'Norsk Hydro ASA': 15.803, 'TotalEnergies EP Norge': 4.82, 'AS Uglands Rederi': 0.169}",0.0,0.0,0.0,0.0,0.0,6.66,46.2,0.0,0.0,52.86,0,0,0.0,0.0,0.108062,196.398132,9.744287,,,,,,,,
åsgard,2000,7.83738,0.52303,0.08602,0.09773,8.54416,0.09321,43765,0.0853245132101288,0.0930248567425378,0.0133502174536823,0.0170042654853707,0.16550666552539,0.003837821647758,Producing,Producing,40564.0,åsgard,True,21.73076923076923,5.990376898377546,289.3076923076923,18.87807030555661,0.0,0.0,25.0,4.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,1.0,0.0,0.0,30.0,28.0,0.0,17.0,2.0,61.0,0.0,80.0,3682.18,1111.2774888988497,287.0,16.048537489614297,5818.0,14137.0,668.376196,993247006.0,equinor energy as,1495.524061,3049.862737,4.328069,92168.0,"{'Den norske stats oljeselskap a.s': 60.5, 'Norsk Agip AS': 7.9, 'Total Norge AS': 7.65, 'Mobil Development Norway AS': 7.35, 'Saga Petroleum ASA': 7.0, 'Fortum Petroleum AS': 7.0, 'Norsk Hydro Produksjon AS': 2.6}","{'Equinor ASA': 7.0, 'Vår Energi AS': 7.9, 'TotalEnergies EP Norge': 7.65, 'Mobil Development Norway AS': 7.35, 'Fortum Petroleum AS': 7.0, 'Norsk Hydro ASA': 2.6}",6.66,27.1,4.75,0.0,42.79,110.66,241.61,42.97,17.11,451.02,0,0,0.0,20.3433,2027.089658,3769.51777,892.4124220000001,0.41999872193793536,1479.4932598610374,2864.1310973484697,655.5292247752765,1547696.8273862547,1630548.4499384728,215643.9279085217,227187.82268468878
ula,2000,1.17781,0.0,0.04346,0.0,1.22126,4.33787,43800,0.0079568214968876,0.0,0.0003748171271271,0.0,0.0082056043302271,0.0841916285471675,Producing,Producing,20916.0,ekofisk,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,11.0,0.0,20.0,0.0,57.0,77.0,0.0,3434.0,25.45584412271571,69.0,0.0,442.0,145.0,156.330527,993302392.0,aker bp asa,450.802895,532.876348,25.604766,1070348.941575,"{'BP Amoco Norge AS': 80.0, 'Svenska Petroleum Exploration AS': 15.0, 'Pelican AS': 5.0}","{'Aker BP': 80.0, 'Svenska Petroleum Exploration AS': 15.0, 'PGNiG': 5.0}",0.97,0.0,0.04,0.0,1.05,78.02,3.85,3.04,0.0,87.65,0,0,0.0,21.45325,4584.511166,2730.150606,879.375422,0.056926572896880426,286.6431729522035,185.75294176136669,58.959190205481214,122541.35615541186,138593.37384073524,119452.50548751355,135099.90642055008
sygna,2000,0.6424300000000001,0.0,0.0,0.0,0.6424300000000001,0.00151,104718,0.0440442235713152,0.0,0.0,0.0,0.0440442235713152,0.000528318086005,Approved for production,Producing,96205.0,statfjord,True,20.0,0.0,299.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2821.0,41.01219330881976,299.0,0.0,1089.0,254.0,0.0,,,0.0,0.0,0.0,0.0,"{'Den norske stats oljeselskap a.s': 54.73, 'Esso Exploration and Production Norway A/S': 10.225, 'Mobil Development Norway AS': 8.25, 'Norske Conoco A/S': 6.6458, 'A/S Norske Shell': 5.5, 'Idemitsu Petroleum Norge AS': 4.32, 'Norsk Hydro Produksjon AS': 3.78, 'Elf Petroleum Norge AS': 2.52, 'Saga Petroleum ASA': 2.1963, 'RWE Dea Norge AS': 1.26, 'Enterprise Oil Norwegian AS': 0.5729}","{'Equinor ASA': 2.1963, 'Esso Exploration and Production Norway A/S': 10.225, 'Mobil Development Norway AS': 8.25, 'ConocoPhillips': 6.6458, 'A/S Norske Shell': 5.5, 'Idemitsu Petroleum Norge AS': 4.32, 'Norsk Hydro ASA': 3.78, 'TotalEnergies EP Norge': 2.52, 'Wintershall Dea Norge AS': 1.26, 'Shell': 0.5729}",0.37,0.0,0.0,0.0,0.37,11.48,0.0,0.0,0.0,11.48,0,0,0.0,21.39819,1433.310904,7301.532142,1637.032648,0.030022632755387257,43.03176689508412,219.21121805092207,49.14802999948314,115325.5035494086,117735.28249553332,213707.74423711273,218173.2649314643
